None,High_School,Associates,Bachelors,Graduate,Europe,Asia,Africa,Oceania,Americas,Never_Married,Married,Divorced,Separated,Widowed,Female,Male,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Pacific_Islander,Hispanic_Latino,White,Other,Two_or_More,Median_Income,Unemployment,Population,Nursery_Pre-School,Kindergarten,1st_4th,5th_8th,9th_12th,Violent_Crime
1738,2005,2214,716,437,,0,18,0,0,2410,4383,863,239,644,6337,5333,1211,22,0,0,6360,4172,612,103,25820,200,11670,108,256,881,765,800,43
1920,4542,3240,1703,646,,153,7,0,0,4446,7170,1964,297,1117,9559,9261,1113,39,230,0,5358,11962,346,406,22245,444,18820,284,217,837,1246,967,79
864,1161,1333,507,85,,19,0,0,0,1568,1703,750,122,598,3571,2514,1142,28,71,0,1044,3752,17,117,17228,120,6085,0,31,423,414,134,24
707,2597,3901,1542,478,,50,133,0,0,3556,5966,1349,233,326,7674,7515,2493,97,68,0,3288,8861,219,544,36109,470,15189,143,241,948,1007,1191,18
679,1567,1670,375,275,,36,0,0,0,1144,2876,735,202,459,3608,3498,101,117,18,0,1071,5650,189,149,31354,92,7106,71,152,308,498,379,13
2982,2982,3268,1374,427,,128,0,0,0,3811,6501,1501,410,1015,9143,8538,2448,58,124,24,8887,5793,2752,617,22460,616,17681,411,355,1106,1255,856,73
254,774,1208,2093,1352,,307,0,0,0,1741,4728,236,19,301,4228,4182,109,23,389,0,591,7035,52,263,52000,253,8410,109,78,334,569,837,7
769,2547,2623,1195,410,,83,35,0,0,2130,4805,1225,131,831,6208,4962,447,129,151,0,1086,9117,515,176,25967,306,11170,323,84,445,476,500,33
929,2840,4215,2012,947,,126,29,0,0,3557,7442,1306,184,681,8522,8343,140,30,259,32,6586,9707,356,219,35125,206,16865,166,302,1044,1135,1124,25
574,537,656,286,30,,4,0,0,0,1177,1041,281,8,266,1666,1767,107,15,4,0,2919,388,796,56,26515,78,3433,83,50,190,235,205,20
734,957,662,320,56,,133,0,0,0,786,1692,465,74,405,2767,1864,747,27,268,0,1200,2151,161,238,18902,56,4631,125,39,368,418,299,16
263,1432,3022,4395,2027,,490,223,0,0,2952,9366,734,61,286,9594,9509,1815,175,856,0,1608,14482,91,366,61149,245,19103,466,353,1532,1873,1643,63
3054,2866,2514,862,401,,0,0,0,0,4051,5635,1076,650,823,8434,8214,26,13,0,0,15669,952,1780,420,16394,485,16648,335,228,1418,1279,1259,81
50,527,1185,1152,567,,0,0,0,0,736,2916,213,0,161,2661,2449,0,0,0,0,218,4863,0,29,50581,59,5110,73,142,360,194,174,9
310,551,408,239,103,,4,0,0,0,654,970,98,33,219,1098,1258,636,0,4,0,499,1215,98,2,22974,38,2356,22,29,87,81,204,3
564,789,385,233,88,,10,0,0,0,938,973,313,107,191,1657,1710,64,0,10,0,2401,904,753,57,19901,88,3367,28,41,326,214,147,11
2719,5770,8443,5121,2806,,469,73,0,0,8447,16555,3388,426,925,20081,19776,2262,226,463,0,17866,18785,2006,1215,37527,802,39857,784,481,2715,2777,2383,80
912,598,490,151,98,,35,0,0,0,947,1276,282,164,144,2273,1995,0,0,0,0,4147,121,0,0,16307,206,4268,107,36,333,407,351,40
1104,1182,921,309,17,,66,0,0,0,1678,1792,690,109,180,3423,2985,601,10,66,0,2331,2947,173,538,20221,151,6408,21,110,984,538,454,40
903,2365,2075,1957,888,,4,27,1,0,2012,4969,1002,61,1001,6010,5147,3,508,5,0,3148,7829,183,391,25210,196,11157,280,87,672,519,458,13
323,648,709,140,92,,69,0,0,0,603,1050,332,44,247,1572,1350,735,8,81,0,496,1563,45,39,22345,51,2922,0,58,194,123,211,6
906,2296,2049,590,283,,175,0,0,0,2312,4047,908,67,335,4763,5287,403,41,173,0,4679,4465,188,516,30888,263,10050,52,179,676,603,613,14
2747,2869,2503,923,447,,219,5,0,0,4158,5660,1197,442,660,8062,8038,2366,370,290,12,8635,4422,2616,509,22579,376,16100,232,261,1163,1174,1253,63
787,717,611,423,91,,278,0,0,0,1858,1200,259,52,478,2931,2388,1765,0,346,0,1474,1734,36,17,18402,249,5319,98,0,350,575,617,23
83,251,171,87,44,,0,0,0,0,197,367,66,10,69,473,468,101,11,0,0,48,724,0,59,27429,40,941,20,10,67,32,64,4
275,628,531,242,35,,0,0,0,0,510,1018,278,24,172,1358,1112,41,32,0,0,577,1750,45,88,24125,27,2470,49,6,186,105,83,4
111,292,984,3640,5409,,1263,236,0,0,2070,8473,558,93,454,7973,7646,130,0,1781,0,1324,11990,189,407,104123,213,15619,492,332,971,1095,988,2
1982,3869,3637,798,297,,365,160,20,0,4615,4895,2230,558,353,8185,7676,6377,31,357,116,6021,3053,1181,125,23907,675,15861,309,86,480,993,661,145
530,639,599,288,75,,45,0,0,0,383,1315,245,71,329,1565,1392,12,17,13,0,355,2481,30,79,20984,15,2957,34,47,194,58,122,6
513,999,1481,831,362,,72,0,0,0,1005,2500,643,135,510,3118,2691,252,0,90,0,392,5089,59,0,30781,129,5809,35,123,177,261,327,12
246,771,1467,416,190,,62,0,0,0,1221,1926,454,145,96,2487,2843,549,0,62,0,1229,3212,268,471,31309,150,5330,166,138,431,174,265,8
7196,20614,39324,11369,4691,,3549,1009,185,0,32783,54898,11577,2852,3833,72941,70129,55339,1430,5326,1989,36601,42023,7011,9191,28983,6154,143070,2716,2579,8927,8660,8131,577
135,511,520,162,38,,0,0,0,0,422,899,210,28,82,1172,1130,9,4,0,0,391,1886,16,34,34286,36,2302,60,31,164,153,195,6
113,208,261,210,58,,0,0,0,0,261,577,142,9,27,675,624,16,7,0,0,382,876,63,20,30428,20,1299,32,26,91,40,65,1
721,1080,967,185,98,,5,0,0,0,509,2016,393,134,395,2267,2131,82,0,0,0,1088,3149,41,94,28305,62,4398,106,108,206,232,93,17
829,1343,816,453,73,,53,0,0,0,1166,2034,470,90,352,2815,2242,0,10,53,0,3555,1238,320,0,17224,65,5057,105,40,235,254,331,18
538,635,1024,219,150,,0,0,0,0,966,1515,425,9,310,2063,1703,206,50,0,0,667,2841,251,13,18830,20,3766,48,0,122,106,202,10
2742,8780,17245,21398,12640,,12412,1960,12,0,20244,45866,7050,653,2250,48635,50620,9368,456,17171,0,10405,60083,1139,3008,47644,2193,99255,2456,1684,6830,6930,7360,111
505,946,956,344,109,,29,0,30,0,633,1593,564,53,349,1883,1874,102,0,29,30,154,3354,24,93,24079,125,3757,57,56,145,115,106,4
403,422,616,914,525,,239,6,0,0,859,2404,139,9,32,2182,2352,181,7,357,0,1105,2774,192,110,38172,115,4534,88,9,285,410,318,2
8022,5255,5002,1005,288,,44,0,0,0,9936,11186,2411,920,1541,18230,15693,26,696,44,24,32505,933,6166,449,16713,994,33923,413,446,2080,2108,2863,45
791,2190,1498,389,260,,181,0,0,0,1688,3041,834,204,388,4228,3653,1069,0,181,0,1075,5298,279,282,31826,93,7881,157,214,432,621,360,24
86,118,785,3013,2489,,193,0,0,0,1197,4923,633,14,352,4860,4285,26,10,302,0,347,8313,35,147,93373,94,9145,315,213,656,490,418,4
783,1101,380,70,28,,0,0,0,0,1090,1185,263,90,199,1569,1860,0,48,0,0,3141,263,28,16,19104,203,3429,47,11,261,124,102,11
20256,36556,43957,27322,16441,,5128,1187,31,0,82080,82200,22293,4505,10120,127272,123143,20204,2607,6374,186,88160,131736,13089,7088,24573,5331,250415,4013,3532,12651,13003,12145,2565
343,461,297,188,66,,8,0,0,0,458,864,193,0,121,978,1040,35,4,8,0,957,1044,32,34,25625,31,2018,20,42,112,102,82,4
249,823,1135,292,130,,14,0,0,0,850,1454,636,0,283,2011,1950,6,54,14,0,219,3658,35,10,28411,41,3961,0,49,333,53,299,3
167,317,346,181,71,,10,0,20,0,389,522,253,8,137,1007,710,217,16,10,35,31,1350,0,58,23065,84,1717,37,25,114,111,113,1
204,632,832,397,167,,16,0,0,0,640,1518,284,30,155,1665,1648,18,43,16,0,223,2987,5,52,32083,89,3313,42,54,180,167,180,13
258,910,828,219,38,,0,6,0,0,804,1387,254,26,350,1694,2045,514,0,0,0,695,2530,99,0,34203,47,3739,113,36,249,125,241,13
1561,2537,2215,457,420,,118,8,0,0,2705,3060,1478,290,774,4154,5952,1247,80,155,8,1873,6566,353,285,20055,225,10106,173,215,448,542,766,17
170789,247266,286197,157774,88139,,37047,5436,67,0,450067,486041,140971,35405,61211,752670,733851,103037,11184,42225,1484,954678,368288,89652,41951,25869,43822,1486521,22486,22176,85200,81579,81930,9647
1974,3751,5398,3608,1687,,2405,663,0,0,5416,12462,1389,12,674,13008,12125,3359,141,3299,0,4286,13396,626,1033,41744,608,25133,531,164,1183,1157,1470,15
3862,4941,6323,6436,2780,,2130,126,0,0,9967,14159,3109,641,1396,18226,17326,2150,170,2879,0,15522,13902,3746,1618,35998,656,35552,603,484,1498,1737,1973,65
466,446,424,113,77,,5,0,0,0,466,954,206,75,77,1366,1246,334,0,5,0,1124,1088,121,248,29681,38,2612,56,32,248,213,91,3
282,528,710,410,180,,15,0,0,0,750,1195,237,91,185,1643,1327,60,0,37,0,1206,1548,129,155,23640,76,2970,66,21,170,177,225,3
316,394,275,63,39,,14,0,0,0,304,560,193,42,148,867,844,49,0,14,0,1123,541,78,0,22622,57,1711,26,15,84,167,85,6
3585,7675,14006,6288,3589,,184,362,0,0,13457,19499,4772,1118,2203,28938,24092,36245,52,272,8,9305,6601,1040,1329,36933,1434,53030,1222,1239,3458,3155,3523,183
2141,4774,9408,7662,4235,,874,302,0,0,8356,20445,3078,346,1629,21981,21176,2675,67,1226,0,7808,30571,731,1116,41200,922,43157,486,533,2693,2704,2938,42
590,449,724,308,123,,0,0,0,0,802,1196,362,58,101,1755,1834,20,0,0,0,1521,1966,657,82,19398,27,3589,0,103,295,303,125,2
1042,2272,3349,2157,1176,,119,54,0,0,8483,6296,1643,160,611,11092,9304,587,471,146,21,4333,14872,503,885,17823,453,20396,92,284,885,960,903,30
306,734,766,149,69,,23,5,0,0,719,1171,311,48,236,1611,1483,549,24,34,11,706,1799,88,29,28340,154,3094,49,45,172,99,111,8
1987,2130,1545,433,85,,58,0,0,0,3228,3787,796,366,448,5967,6131,1871,374,84,0,7681,2274,1292,367,24452,568,12098,144,312,1028,1034,927,50
600,1333,1393,646,158,,0,0,0,0,1683,2187,728,139,434,3415,3231,1797,16,14,0,692,4123,142,4,24238,215,6646,40,38,325,600,344,26
3036,2460,3380,1052,412,,225,0,0,0,4488,5260,1256,632,892,8390,7887,115,72,247,19,13338,2572,1166,74,20359,390,16277,333,288,1058,802,1004,36
729,2925,2995,1180,634,,36,9,0,0,2184,5239,1543,146,687,6175,5974,24,14,36,0,1098,10853,48,124,30953,355,12149,273,191,552,491,616,25
150,482,419,186,26,,15,0,0,0,358,628,248,38,140,1027,693,5,0,19,0,219,1424,42,69,26641,45,1720,19,0,74,72,81,0
324,216,242,227,190,,2,0,0,0,381,631,163,25,179,886,902,0,66,2,0,1308,478,6,0,23438,53,1788,9,41,150,98,135,6
9408,19762,20266,10475,5106,,1857,536,0,15,31900,34820,10756,1805,5192,49430,55064,13077,1136,2759,63,22556,63181,5049,4057,23534,2503,104494,1546,1511,5665,5259,4944,387
45,581,910,480,226,,75,1,0,0,666,1583,226,60,140,1715,1421,49,0,72,8,338,2658,21,26,37114,54,3136,21,48,117,173,192,2
18,128,166,101,31,,6,0,0,0,125,325,56,0,33,282,371,0,46,0,3,98,526,11,16,43750,18,653,20,0,22,41,50,0
322,961,534,240,74,,0,0,0,0,744,1198,300,68,169,1547,1339,0,4,0,0,1721,1135,29,47,25881,64,2886,24,35,121,202,147,3
2770,5896,8092,3649,1189,,149,57,11,0,8746,12943,3164,490,1661,17839,16446,4526,249,252,11,8695,20546,1498,1298,29712,727,34285,361,653,2042,1691,2105,73
119,247,270,57,24,,0,0,0,0,207,450,100,29,98,648,528,350,1,0,0,155,676,2,19,20457,87,1176,8,26,110,123,69,1
166,468,501,204,44,,6,0,0,0,532,835,181,28,110,1164,1043,321,0,6,0,276,1295,36,314,28278,55,2207,48,34,113,130,74,3
28,137,211,132,43,,2,0,0,0,208,370,89,3,34,497,491,88,0,6,0,110,738,39,49,31976,4,988,19,27,63,85,99,4
49,407,647,325,109,,0,0,0,0,382,1004,212,45,74,1343,1109,0,90,0,0,188,2067,0,107,29767,103,2452,22,111,243,256,96,1
63,555,1634,2852,1389,,385,109,0,0,1228,5128,610,18,345,4717,3948,915,12,500,0,322,6730,86,143,47364,112,8665,50,70,290,535,514,2
3559,9500,24773,39961,25460,,22583,2293,6,0,27841,80422,9535,994,3790,84099,81601,13045,799,31197,63,18302,97831,3228,5944,61529,3153,165700,3993,2777,12757,14081,12233,163
332,1867,2084,796,117,,27,0,0,0,1481,3674,779,60,276,3899,4105,48,21,34,0,210,7628,0,107,32784,147,8004,298,199,470,269,434,11
6270,5632,6427,3238,1620,,497,0,0,0,9187,13509,3205,800,2054,20305,19566,136,298,440,0,34886,4314,3588,879,20983,703,39871,690,836,3028,2414,2287,162
504,1479,1697,624,186,,15,0,0,0,1429,2419,748,52,523,3032,3184,130,85,38,0,1388,4404,196,198,25617,209,6216,118,0,423,379,251,23
447,665,524,234,71,,8,0,0,0,928,1091,246,30,173,1643,1469,19,22,8,0,2367,707,123,55,21272,173,3112,56,43,227,159,234,3
3965,7559,9336,3535,1616,,819,179,0,0,9931,14292,4467,994,2468,21271,19878,4156,263,1065,0,9203,25081,1191,1884,25407,1061,41149,453,534,2657,2233,2360,147
215,1129,2133,1060,587,,247,47,0,0,2069,4002,293,0,89,5000,3492,740,0,292,0,1136,6241,219,149,51110,61,8492,174,158,398,569,605,9
13006,24714,47392,68901,42768,,46755,4178,25,0,64288,133101,22181,2931,9806,144526,140053,23858,1308,58044,279,43310,151098,5677,8624,45472,6257,284579,4710,3369,13985,15666,17036,402
1463,2281,2179,496,187,,58,31,0,0,2093,3995,1069,260,736,5285,5416,741,96,57,0,4512,5238,604,166,22212,318,10701,97,218,753,573,555,50
629,907,1045,691,199,,132,20,76,0,1539,2518,417,58,313,3405,2934,334,91,196,368,2207,2962,185,221,19626,230,6339,79,71,412,297,330,27
1823,4067,2762,1348,522,,64,11,0,0,3339,5945,1712,378,1239,8422,7526,1987,0,123,19,2687,10695,703,457,22804,335,15948,148,304,787,980,801,37
73,196,134,42,19,,0,0,0,0,176,308,93,6,27,386,326,0,0,0,0,47,665,4,5,24896,67,712,0,14,32,22,69,0
227,399,200,60,21,,6,0,0,0,238,508,186,20,125,687,618,0,3,12,0,203,1090,3,0,18917,7,1305,25,14,85,40,99,5
817,2387,3584,2148,1130,,326,25,0,0,2725,7180,998,96,598,7557,6790,813,14,435,0,2641,10252,148,298,36177,162,14347,143,183,622,785,652,18
482,2154,2817,1117,690,,68,2,0,0,2232,5437,845,142,479,5901,5668,390,0,54,0,1617,9161,281,280,33697,227,11569,135,261,655,720,814,25
4079,6441,6160,1489,634,,315,52,8,0,8344,9085,3266,691,1553,12132,16235,2100,332,299,18,13474,12060,1853,933,23252,935,28367,247,237,1513,1548,1618,152
4084,6842,8337,3519,2289,,283,239,0,0,10873,13649,3491,828,1845,20551,19079,13847,126,568,39,15630,9439,1858,888,29206,1491,39630,497,776,2532,2319,2521,215
483,724,403,294,51,,10,0,0,0,729,1087,250,59,154,1574,1319,419,0,24,0,768,1666,15,16,23488,30,2893,73,74,142,172,145,18
623,1557,1166,135,122,,11,0,0,0,1234,2058,757,35,344,2633,2921,713,0,11,0,1792,3142,70,52,23970,154,5554,37,0,282,312,479,12
2073,1949,1709,343,186,,48,0,0,0,2678,3357,1439,349,494,5427,5004,1494,157,48,0,4222,4292,312,312,20007,148,10431,181,266,482,685,819,137
75,256,532,272,100,,19,0,0,0,463,810,206,11,109,1051,975,11,2,93,0,234,1665,30,45,36863,36,2026,34,34,84,159,137,8
617,1196,919,193,207,,0,0,0,0,1112,1729,401,279,319,2518,2575,440,25,0,0,2020,2551,177,82,25138,69,5093,96,44,358,278,249,18
638,2389,2204,1240,608,,137,0,0,0,1579,4001,1295,100,1167,5090,4503,207,88,285,0,917,8063,160,163,26302,92,9593,158,62,231,268,321,25
201,742,619,169,72,,22,0,0,0,450,1075,264,129,121,1535,1212,453,29,10,0,145,2027,4,79,26699,79,2747,19,66,235,177,176,0
158,403,682,390,101,,0,12,0,0,504,1213,247,87,91,1544,1495,150,63,0,0,387,2454,30,53,32031,23,3039,108,35,302,368,198,13
10401,12235,17096,5034,2174,,1395,143,0,97,19910,26985,6991,1529,3262,37958,38623,14565,334,1775,43,34156,24744,5451,2154,28928,3409,76581,925,1193,4965,4663,4615,302
302,738,1440,4281,6216,,2578,79,0,0,2611,10479,728,62,677,9593,9140,511,20,4210,0,1450,12192,55,354,83690,221,18733,472,459,1074,1236,1234,26
216,221,280,176,13,,3,0,0,0,191,574,135,13,128,622,630,80,0,0,0,358,789,19,21,29389,10,1252,3,11,78,45,59,7
70,488,541,359,309,,12,6,0,0,593,1161,272,43,130,1501,1227,72,39,11,0,280,2316,0,10,37591,66,2728,55,49,150,111,246,11
152,453,755,370,104,,24,0,0,0,542,1295,260,10,152,1506,1417,42,7,37,0,483,2312,61,42,30023,14,2923,32,65,141,293,172,21
1761,3915,3755,1233,505,,108,0,0,0,4751,5228,2127,505,978,9066,8312,4147,228,96,19,4049,8442,774,636,21483,1117,17378,102,133,922,903,856,73
270,437,320,56,72,,13,0,0,0,476,690,141,23,111,923,871,568,4,25,0,634,491,26,76,20942,20,1794,10,31,117,89,117,2
2232,3465,3087,837,443,,147,62,0,0,3564,5962,1781,321,882,8256,8019,820,148,320,0,5247,9311,141,726,24734,612,16275,348,372,1014,777,760,95
750,1374,1027,390,67,,31,0,0,0,1095,2056,573,142,377,2761,2694,1025,23,31,0,1472,2677,89,264,21107,110,5455,79,143,274,414,297,19
10717,12886,15365,8886,4500,,1609,399,0,0,20754,31319,6610,1728,3495,40357,40536,6326,349,2094,4,26638,45272,3067,1153,28710,1890,80893,1010,1178,4399,4534,3596,219
261,396,396,109,13,,0,0,0,0,396,751,197,48,53,1003,847,8,0,0,0,242,1600,15,9,27957,41,1850,9,18,103,150,92,4
40,222,245,631,546,,759,14,0,0,613,1269,136,0,65,1196,1479,55,0,338,0,379,1808,33,97,46154,66,2675,28,56,143,217,302,5
618,549,296,143,50,,16,0,0,0,653,978,272,44,205,1449,1417,41,16,12,0,1383,1399,69,9,22200,32,2866,63,45,168,244,171,9
1985,2558,3199,1162,490,,192,80,0,0,3655,5440,1668,415,887,7411,7456,1989,75,412,0,3164,8859,343,525,24391,484,14867,277,182,705,663,588,42
486,276,153,38,0,,0,0,0,0,365,592,115,19,113,771,811,0,0,0,0,1582,0,37,5,14923,39,1582,7,57,84,115,106,4
4204,12281,24835,21543,13891,,11149,919,0,107,21788,56347,7031,1042,3848,60432,57435,21024,700,16056,0,25866,51888,3168,3580,50032,2150,117867,2490,2311,7940,6910,5932,118
26254,28493,24410,8996,4090,,2314,172,0,0,38829,53495,12927,4629,5247,76540,77653,4050,1653,2625,90,106281,39401,7579,3362,26218,6455,154193,2384,2540,10891,10518,9331,679
4337,3317,1597,505,180,,54,0,0,0,4334,6087,828,594,698,8196,9431,141,128,76,0,15961,1412,3349,442,21386,455,17627,188,236,1529,1219,1079,73
343,751,1877,2163,1191,,155,11,0,0,1336,4848,447,76,436,4397,4403,193,33,205,0,1100,7217,113,46,37433,145,8800,137,57,394,564,558,5
320,1904,2574,3209,1176,,24,374,0,0,2341,6570,1388,79,278,8101,6402,636,45,188,0,5086,8303,328,585,39702,214,14503,254,273,857,898,668,20
5002,9950,17106,28323,20549,,31623,2122,15,0,23483,61376,5785,921,3808,59773,58409,7647,233,43034,8,13340,51728,1770,2645,49226,2728,118182,2290,1387,6834,6674,7815,82
260,567,643,49,50,,0,0,0,0,422,845,239,65,202,1202,1118,226,4,0,0,64,1945,12,88,17057,140,2320,25,48,161,129,91,2
134,393,242,66,36,,0,0,0,0,482,469,110,34,109,906,688,408,28,0,0,641,469,147,61,26533,92,1594,31,21,105,77,121,6
329,522,527,109,76,,44,0,0,0,537,1074,342,54,93,1358,1487,260,0,44,0,896,1615,397,30,21165,64,2845,19,40,204,159,88,2
3064,4280,3063,1372,464,,250,6,45,0,5347,6275,1551,363,1200,10334,8812,183,55,251,63,16156,2391,428,112,19722,435,19146,238,213,1251,1129,1211,91
416,390,514,98,71,,9,0,0,0,448,878,263,23,181,1121,1138,142,7,9,0,845,1241,188,75,16951,127,2259,50,0,94,244,150,7
1460,1829,1708,520,223,,30,0,0,0,2591,3033,896,151,419,4934,4682,2179,0,35,0,4205,3152,2063,326,25136,446,9616,237,241,466,847,634,12
524,975,933,448,226,,41,12,0,0,1214,1428,584,33,395,2193,2063,688,18,41,0,660,2811,411,25,27224,87,4256,21,0,207,149,166,15
1184,220,139,23,0,,315,164,0,0,797,1373,61,75,18,1468,1737,303,0,369,0,2430,103,136,132,20048,27,3205,23,0,240,206,237,10
225,250,830,415,154,,133,0,0,0,765,1165,247,149,50,1296,1535,131,0,164,0,323,2086,29,130,29969,154,2831,44,0,96,145,312,5
23633,32878,34186,19083,8289,,9335,3250,48,12,50691,73162,13897,3873,5710,97191,93913,44401,763,13980,116,86783,42133,11928,6096,30886,5307,191104,2643,3054,12272,12565,12449,496
8864,15051,21686,17296,6518,,7888,1222,36,0,28587,38739,9709,2048,3196,52867,51922,13235,578,10255,135,33368,44648,5809,4492,33939,2531,104789,2124,1704,6135,5023,5050,275
156,448,392,119,19,,0,0,0,0,455,549,195,9,164,911,814,610,0,0,0,80,1035,0,0,16097,20,1725,0,11,82,154,73,1
238,421,410,146,57,,0,0,0,0,268,864,217,23,136,1241,835,153,0,0,0,664,1281,252,81,22991,6,2076,26,42,139,136,85,11
341,903,519,251,101,,9,0,0,0,473,1207,269,82,322,1707,1223,113,1,0,0,1053,1656,262,161,20761,16,2930,23,81,189,145,171,4
3546,8795,6254,3836,1624,,665,1230,8,0,18681,11273,4872,580,1302,16973,24106,11007,168,880,0,8222,20622,138,617,23163,487,41079,415,344,1209,981,555,134
741,1993,1028,391,276,,17,49,0,0,1673,2731,481,184,522,4238,3348,3980,0,17,26,435,2992,227,186,20586,257,7586,153,250,500,448,444,21
736,3295,3785,912,242,,0,0,0,0,2778,6207,942,115,640,6572,6669,35,20,35,0,1358,11332,29,499,30770,471,13241,214,222,774,754,666,17
37104,24312,22900,14539,5092,,1150,106,0,0,47202,65034,9705,6059,8715,94044,88635,1071,479,1169,34,171699,8646,3880,900,18218,4799,182679,3842,3267,12324,12569,14086,694
434,681,1196,595,182,,0,0,0,0,1092,1876,412,0,434,2241,1993,515,0,0,0,712,3018,212,3,25049,294,4234,52,22,183,64,252,13
2016,2288,2146,776,212,,11,14,0,0,2650,4323,1102,299,538,5818,5706,1402,25,19,16,6430,3487,715,243,26706,465,11524,201,204,679,783,574,39
212,329,258,33,17,,0,0,0,0,240,444,183,38,80,581,697,88,6,0,0,323,811,63,54,24420,84,1278,0,41,66,131,51,16
54,122,194,86,28,,0,0,0,0,122,308,73,13,27,276,317,19,0,0,5,102,434,9,34,34792,12,593,4,2,8,9,10,6
906,1815,2754,1213,468,,59,0,0,0,2580,5318,730,200,302,5933,5813,1018,55,64,0,2333,7992,357,497,37564,391,11746,149,153,674,913,872,20
111,808,648,156,116,,0,0,0,0,630,1194,324,99,155,1616,1734,740,0,0,0,784,1778,15,33,27758,0,3350,181,133,190,220,116,9
706,1094,684,126,105,,0,141,0,0,886,1444,503,230,275,2299,2168,1712,0,0,0,1914,825,56,16,21274,126,4467,125,36,376,329,269,30
880,1122,1138,345,147,,2,0,0,0,1415,1804,692,77,363,2659,2712,148,0,16,0,2009,2864,662,101,19992,57,5371,21,79,356,241,336,5
44,498,1195,6353,5568,,760,63,0,0,6538,11122,1227,61,375,13296,11658,252,27,1334,32,1396,21597,112,424,58401,379,24954,558,420,1749,1606,1879,5
119,170,230,87,13,,7,0,0,0,179,346,125,13,40,439,451,0,1,0,0,173,711,7,5,31286,23,890,21,15,42,77,40,2
164,967,851,213,113,,0,0,0,0,761,1557,294,90,194,1784,1898,223,43,11,0,330,2947,16,128,31598,46,3682,30,31,226,133,109,10
1654,3327,2694,1418,777,,143,57,0,0,5360,4894,1623,455,1168,8798,7980,3410,200,545,0,3370,9011,259,515,22155,405,16778,417,348,716,608,989,65
3129,12099,20546,18766,10161,,4035,720,0,0,20254,45437,8136,909,3098,51531,49301,8009,261,5569,0,20271,64964,3036,2821,49761,2328,100832,1983,1131,6261,6390,7238,109
377,868,810,319,228,,113,0,0,0,1029,1283,451,83,206,1706,2187,88,0,113,0,1044,2648,264,0,21018,102,3893,97,147,345,75,92,10
395,651,548,269,38,,0,0,0,0,585,1415,202,58,146,1453,1621,13,8,0,0,1500,1493,69,95,29801,38,3074,53,22,179,238,263,3
327,1395,2263,2040,890,,233,94,0,0,1154,6161,347,63,238,6068,5637,477,23,265,0,2358,8159,619,531,52510,162,11705,407,289,1004,895,662,9
500,1280,1941,1503,925,,364,0,0,0,2061,3844,944,144,201,5029,4866,1019,0,600,12,3676,3726,1084,1178,45720,232,9895,147,147,750,812,589,24
3016,5689,5658,1783,620,,284,20,0,0,5490,8463,3357,636,1888,13464,11378,4963,125,360,78,2078,16330,206,998,20660,554,24842,382,375,1009,1443,1169,218
77,336,505,149,73,,7,2,0,0,306,758,159,17,81,833,722,203,0,24,0,170,1115,9,37,41125,47,1555,21,4,53,116,124,1
9574,11423,10878,4424,2364,,682,61,0,0,16484,22123,4435,1443,3487,32869,32580,696,279,794,25,53346,10287,2889,879,19586,1996,65449,1595,1206,4584,4068,3907,272
670,671,577,177,42,,0,0,0,0,577,1476,193,74,235,1683,1567,20,0,0,0,1462,1785,201,44,19407,59,3250,21,48,177,254,221,4
229,725,790,351,129,,8,0,0,0,795,1644,192,34,112,1735,1756,28,14,8,0,579,2826,12,58,39844,115,3491,87,69,172,170,287,6
2399,5700,6822,3104,1660,,107,139,0,0,6573,11967,3085,511,1761,15651,14088,883,311,103,6,4433,23380,800,1044,28495,579,29739,501,211,1330,1754,1714,58
788,1114,657,275,94,,40,0,0,0,1085,1455,572,92,240,2258,2397,374,0,92,0,1610,2554,177,48,22819,11,4655,43,97,229,446,300,21
231,590,742,259,125,,2,0,0,0,605,1063,298,33,316,1547,1262,240,0,8,0,216,2345,32,13,26439,36,2809,39,22,158,182,131,5
