State,City,Female,Male
Virginia,Maurertown,505.0,490.0
Virginia,Mathews,387.0,202.0
Virginia,Massanetta Springs,2775.0,2742.0
Virginia,Lovingston,307.0,267.0
Virginia,Loudoun Valley Estates,3821.0,3707.0
Virginia,Long Branch,4375.0,3850.0
Virginia,Lee Mont,10.0,17.0
Virginia,Laurel Hill,4386.0,3808.0
Virginia,Lansdowne,6450.0,6246.0
Virginia,McMullin,178.0,258.0
Virginia,McNair,10486.0,10285.0
Virginia,Makemie Park,194.0,115.0
Virginia,Manchester,5698.0,5109.0
Virginia,Mappsburg,33.0,36.0
Virginia,Mappsville,50.0,317.0
Virginia,Marshall,1163.0,925.0
Virginia,Marumsco,20558.0,20183.0
Virginia,Mason Neck,934.0,1035.0
Virginia,Southampton Meadows,162.0,237.0
Virginia,Goochland,446.0,333.0
Virginia,Buchanan,612.0,567.0
Virginia,Onancock,658.0,569.0
Virginia,Hollymead,4659.0,3734.0
Virginia,Hiwassee,180.0,170.0
Virginia,Henry Fork,766.0,745.0
Virginia,Horntown,356.0,138.0
Virginia,Heathsville,59.0,53.0
Virginia,Hayfield,2180.0,2155.0
Virginia,Hot Springs,229.0,338.0
Virginia,Harriston,634.0,621.0
Virginia,Hanover,93.0,71.0
Virginia,Hampden-Sydney,132.0,1584.0
Virginia,Gwynn,189.0,202.0
Virginia,Greenbush,84.0,115.0
Virginia,Greenbriar,4416.0,4159.0
Virginia,Greenbackville,0.0,0.0
Virginia,Harborton,113.0,145.0
Virginia,Independent Hill,4614.0,4885.0
Virginia,Innsbrook,4282.0,4267.0
Virginia,Ivanhoe,227.0,210.0
Virginia,Onley,501.0,308.0
Virginia,Daleville,1700.0,1561.0
Virginia,Lake Wilderness,1416.0,1292.0
Virginia,Lake of the Woods,3947.0,3702.0
Virginia,Lake Land'Or,2090.0,2103.0
Virginia,Lake Holiday,899.0,889.0
Virginia,Lake Caroline,1011.0,839.0
Virginia,Lafayette,352.0,554.0
Virginia,King William,187.0,138.0
Virginia,Kingstowne,8712.0,8460.0
Virginia,Kings Park West,6755.0,7322.0
Virginia,Kings Park,2474.0,2590.0
Virginia,King George,2458.0,2570.0
Virginia,King and Queen Court House,73.0,89.0
Virginia,Ivy,261.0,250.0
Virginia,Cloverdale,1872.0,1629.0
Virginia,Jarratt,457.0,388.0
Virginia,Atkins,421.0,396.0
Virginia,Adwolf,860.0,813.0
Virginia,Painter,153.0,119.0
Virginia,Chincoteague,1601.0,1298.0
Virginia,Bloxom,208.0,239.0
Virginia,Berryville,2244.0,2049.0
Virginia,Lunenburg,103.0,84.0
Virginia,Richlands,2778.0,2661.0
Virginia,Petersburg,17176.0,14651.0
Virginia,West Point,1791.0,1510.0
Virginia,Jolivue,528.0,362.0
Virginia,Madison Heights,6309.0,5174.0
Virginia,Pocahontas,166.0,135.0
Virginia,Gretna,690.0,620.0
Virginia,Glade Spring,774.0,655.0
Virginia,Damascus,357.0,352.0
Virginia,Reston,31495.0,28840.0
Virginia,Linton Hall,20211.0,20877.0
Virginia,Loch Lomond,2352.0,2249.0
Virginia,Mount Jackson,1105.0,1346.0
Virginia,Fishersville,4453.0,3799.0
Virginia,Newsoms,142.0,141.0
Virginia,Kenbridge,563.0,452.0
Virginia,Troutville,244.0,211.0
Virginia,Saxis,109.0,107.0
Virginia,Mount Crawford,200.0,200.0
Virginia,Grottoes,1477.0,1279.0
Virginia,Gloucester Point,5069.0,4225.0
Virginia,Urbanna,241.0,233.0
Virginia,Victoria,1083.0,960.0
Virginia,Hallwood,150.0,108.0
Virginia,Bluefield,2740.0,2244.0
Virginia,Hurt,852.0,626.0
Virginia,Washington,39.0,56.0
Virginia,Richmond,117565.0,106222.0
Virginia,Wakefield,581.0,441.0
Virginia,Tangier,269.0,255.0
Virginia,Gordonsville,1015.0,693.0
Virginia,Strasburg,3477.0,3108.0
Virginia,Iron Gate,127.0,135.0
Virginia,Merrifield,8825.0,8964.0
Virginia,Fort Lee,2469.0,2940.0
Virginia,Charlottesville,24212.0,22830.0
Virginia,Big Stone Gap,2200.0,3126.0
Virginia,Dendron,200.0,140.0
Virginia,Idylwood,8869.0,9562.0
Virginia,Villa Heights,326.0,307.0
Virginia,Emporia,2973.0,2408.0
Virginia,Suffolk,46075.0,43085.0
Virginia,Massanutten,1208.0,1264.0
Virginia,Glasgow,789.0,698.0
Virginia,Fredericksburg,15405.0,13064.0
Virginia,Fries,240.0,239.0
Virginia,Remington,455.0,312.0
Virginia,Oakton,18380.0,18805.0
Virginia,Springfield,15842.0,15275.0
Virginia,Rushmere,494.0,486.0
Virginia,Martinsville,7234.0,5867.0
Virginia,Honaker,675.0,655.0
Virginia,Cleveland,59.0,79.0
Virginia,Nassawadox,359.0,186.0
Virginia,Dahlgren,1577.0,1625.0
Virginia,Tuckahoe,24379.0,23903.0
Virginia,Penhook,449.0,429.0
Virginia,Melfa,196.0,190.0
Virginia,Keller,101.0,75.0
Virginia,Chamberlayne,3161.0,3025.0
Virginia,Accomac,197.0,254.0
Virginia,Lyndhurst,1017.0,786.0
Virginia,Boykins,482.0,372.0
Virginia,Shawsville,889.0,947.0
Virginia,Madison,99.0,97.0
Virginia,Fairlawn,1280.0,1258.0
Virginia,Wachapreague,94.0,101.0
Virginia,Max Meadows,149.0,150.0
Virginia,Vansant,180.0,253.0
Virginia,Buena Vista,3554.0,2845.0
Virginia,Luray,2568.0,2250.0
Virginia,Occoquan,629.0,526.0
Virginia,Jonesville,688.0,560.0
Virginia,Belle Haven,296.0,298.0
Virginia,Boyce,399.0,357.0
Virginia,Boones Mill,84.0,68.0
Virginia,Amherst,1335.0,1234.0
Virginia,Ivor,260.0,235.0
Virginia,Seven Corners,4391.0,4185.0
Virginia,Mount Vernon,6538.0,6381.0
Virginia,McLean,24269.0,22806.0
Virginia,Lincolnia,12316.0,12492.0
Virginia,Chantilly,12500.0,12059.0
Virginia,Claypool Hill,723.0,584.0
Virginia,Ashland,4075.0,3580.0
Virginia,Mechanicsville,19179.0,18322.0
Virginia,Falmouth,2553.0,2375.0
Virginia,Rich Creek,392.0,342.0
Virginia,Harrisonburg,27811.0,25580.0
Virginia,Arlington,115984.0,115819.0
Virginia,Lakeside,6455.0,5725.0
Virginia,Glen Allen,8748.0,7706.0
Virginia,North Shore,1653.0,1610.0
Virginia,Galax,3464.0,3174.0
Virginia,Nickelsville,183.0,159.0
Virginia,Farmville,4636.0,3440.0
Virginia,Fairview Beach,267.0,183.0
Virginia,North Springfield,3942.0,3702.0
Virginia,Lake Barcroft,4883.0,4940.0
Virginia,Huntington,6290.0,6845.0
Virginia,Franklin,4600.0,3611.0
Virginia,White Stone,145.0,172.0
Virginia,Halifax,644.0,670.0
Virginia,Chester,11857.0,10287.0
Virginia,Bellwood,3144.0,3013.0
Virginia,Norfolk,117299.0,128293.0
Virginia,Bowling Green,671.0,595.0
Virginia,Norton,2198.0,1792.0
Virginia,Round Hill,366.0,327.0
Virginia,Leesburg,26506.0,25619.0
Virginia,Pound,454.0,474.0
Virginia,Timberlake,6892.0,6081.0
Virginia,Cave Spring,13801.0,11992.0
Virginia,Marion,3072.0,2715.0
Virginia,Laurel Park,219.0,323.0
Virginia,Narrows,1041.0,1046.0
Virginia,Keysville,521.0,486.0
Virginia,Covington,2840.0,2742.0
Virginia,Stony Creek,76.0,68.0
Virginia,Short Pump,14062.0,13464.0
Virginia,Montrose,4117.0,3693.0
Virginia,St. Paul,454.0,460.0
Virginia,Low Moor,71.0,169.0
Virginia,Altavista,1890.0,1552.0
Virginia,Warrenton,5520.0,4353.0
Virginia,Triangle,4631.0,4485.0
Virginia,Colonial Heights,9540.0,8053.0
Virginia,Montclair,10137.0,10357.0
Virginia,Lake Ridge,23238.0,21192.0
Virginia,Dumfries,2829.0,2395.0
Virginia,Dale City,36279.0,37266.0
Virginia,Cana,994.0,932.0
Virginia,Clinchport,25.0,29.0
Virginia,St. Charles,46.0,43.0
Virginia,Nokesville,795.0,846.0
Virginia,Gainesville,8144.0,7784.0
Virginia,Clarksville,726.0,606.0
Virginia,Rose Hill CDP (Lee County),278.0,376.0
Virginia,Keokee,247.0,128.0
Virginia,Broadway,2038.0,1817.0
Virginia,Appomattox,989.0,862.0
Virginia,Dante,387.0,221.0
Washington,Hatton,110.0,79.0
Washington,Suquamish,2203.0,2107.0
Washington,Lake Ketchum,422.0,494.0
Washington,Lochsloy,1316.0,1348.0
Washington,Centerville,48.0,42.0
Washington,Waller,3957.0,3937.0
Washington,Prosser,3335.0,2741.0
Washington,Port Angeles,9849.0,9766.0
Washington,Inchelium,177.0,151.0
Washington,Lyle,293.0,162.0
Washington,Centralia,8641.0,8291.0
Washington,Toledo,301.0,301.0
Washington,Cathcart,1301.0,1364.0
Washington,Lake Roesiger,322.0,287.0
Washington,Warm Beach,1369.0,1330.0
Washington,Kelso,6211.0,5772.0
Washington,Roosevelt,59.0,102.0
Washington,Longview Heights,1784.0,1835.0
Washington,Tukwila,9859.0,10339.0
Washington,Lakeland North,6405.0,6415.0
Washington,Mirrormont,1691.0,2026.0
Washington,Newcastle,5873.0,5686.0
Washington,Pacific,3858.0,3319.0
Washington,Redmond,31001.0,32196.0
Washington,Riverbend,1196.0,1106.0
Washington,North Bonneville,621.0,534.0
Washington,Normandy Park,3323.0,3355.0
Washington,Kettle Falls,855.0,761.0
Washington,Beaux Arts Village,191.0,203.0
Washington,Black Diamond,2266.0,2168.0
Washington,Kirkland,44806.0,43273.0
Washington,Medina,1625.0,1635.0
Washington,Vashon,5483.0,4553.0
Washington,White Center,7897.0,7955.0
Washington,Ames Lake,721.0,876.0
Washington,Baring,65.0,137.0
Washington,Woods Creek,3067.0,2840.0
Washington,College Place,4471.0,4665.0
Washington,Mansfield,178.0,159.0
Washington,Coulee Dam,581.0,649.0
Washington,Springdale,183.0,212.0
Washington,Bryn Mawr-Skyway,9586.0,8761.0
Washington,Tenino,970.0,725.0
Washington,Sedro-Woolley,5618.0,5961.0
Washington,Shelton,4870.0,5126.0
Washington,Banks Lake South,118.0,138.0
Washington,Grand Coulee,500.0,546.0
Washington,Moses Lake,12052.0,10611.0
Washington,Moses Lake North,2079.0,2045.0
Washington,Easton,195.0,173.0
Washington,Snoqualmie Pass,145.0,171.0
Washington,Vantage,10.0,13.0
Washington,Desert Aire,1642.0,1322.0
Washington,Woodway,573.0,616.0
Washington,Okanogan,1190.0,1380.0
Washington,Pomeroy,676.0,613.0
Washington,Waitsburg,598.0,590.0
Washington,Ferndale,7272.0,6350.0
Washington,Lynden,7228.0,6634.0
Washington,Castle Rock,1552.0,1416.0
Washington,Grayland,315.0,294.0
Washington,Humptulips,52.0,101.0
Washington,Cashmere,1664.0,1475.0
Washington,East Wenatchee,7010.0,6807.0
Washington,Peaceful Valley,1948.0,2084.0
Washington,Custer,79.0,61.0
Washington,Maple Falls,114.0,45.0
Washington,Nooksack,820.0,858.0
Washington,Deer Park,2139.0,1887.0
Washington,Aberdeen,8351.0,8008.0
Washington,Brewster,1192.0,1399.0
Washington,DuPont,4664.0,4715.0
Washington,Northport,169.0,149.0
Washington,Lake Morton-Berrydale,5574.0,5721.0
Washington,Minnehaha,5920.0,6172.0
Washington,Vancouver,91673.0,86740.0
Washington,Anacortes,8806.0,7919.0
Washington,Hamilton,137.0,161.0
Washington,Manchester,2523.0,2948.0
Washington,Ephrata,3852.0,4198.0
Washington,Coulee City,256.0,316.0
Washington,Artondale,6467.0,6705.0
Washington,Ahtanum,1729.0,1687.0
Washington,Fox Island,1912.0,1780.0
Washington,Ravensdale,1023.0,850.0
Washington,Shoreline,29249.0,26771.0
Washington,Snoqualmie,6774.0,6543.0
Washington,Kenmore,11136.0,11410.0
Washington,Carbonado,330.0,397.0
Washington,Kent,63974.0,64083.0
Washington,Rockport,32.0,17.0
Washington,Concrete,357.0,346.0
Washington,Hockinson,2483.0,2518.0
Washington,Forks,1748.0,2034.0
Washington,Brush Prairie,1462.0,1358.0
Washington,La Center,1547.0,1625.0
Washington,Meadow Glade,1639.0,1267.0
Washington,Orchards,11314.0,11706.0
Washington,Edison,62.0,61.0
Washington,Ridgefield,3877.0,3301.0
Washington,Woodland,3177.0,2735.0
Washington,Grand Mound,1754.0,1435.0
Washington,Yelm,4585.0,4187.0
Washington,Rosalia,305.0,263.0
Washington,Lake McMurray,64.0,79.0
Washington,Big Lake,889.0,752.0
Washington,Venersborg,2182.0,2167.0
Washington,Colville,2657.0,2120.0
Washington,Lakeland South,6811.0,7038.0
Washington,Skykomish,54.0,60.0
Washington,Summitview,608.0,439.0
Washington,Toppenish,4191.0,4715.0
Washington,Goldendale,1678.0,1768.0
Washington,Bellevue,70071.0,72171.0
Washington,North Omak,291.0,327.0
Washington,Twisp,614.0,539.0
Washington,Harrah,327.0,316.0
Washington,Algona,1543.0,1648.0
Washington,Bridgeport,1134.0,1392.0
Washington,Union Hill-Novelty Hill,11123.0,10911.0
Washington,Woodinville,6107.0,5919.0
Washington,Elmer City,192.0,153.0
Washington,Riverside,165.0,144.0
Washington,Winthrop,214.0,193.0
Washington,Burien,24760.0,26566.0
Washington,Renton,50354.0,50700.0
Washington,Parkland,19811.0,17374.0
Washington,Port Orchard,7270.0,6518.0
Washington,Covington,9944.0,10503.0
Washington,Duvall,3961.0,3850.0
Washington,Fall City,1213.0,1100.0
Washington,Federal Way,48175.0,47935.0
Washington,Maple Heights-Lake Desire,1770.0,1912.0
Washington,Maple Valley,13412.0,12541.0
Washington,Edgewood,5148.0,5451.0
Washington,Mercer Island,13117.0,12375.0
Washington,Camas,11526.0,11089.0
Washington,Washougal,7657.0,7827.0
Washington,Yacolt,773.0,802.0
Washington,Lamont,37.0,27.0
Washington,St. John,315.0,252.0
Washington,Lake Cavanaugh,84.0,96.0
Washington,Starbuck,38.0,73.0
Washington,Fife,4899.0,5069.0
Washington,Frederickson,11547.0,11388.0
Washington,Dayton,1359.0,1323.0
Washington,Alder,84.0,66.0
Washington,Alderton,1597.0,1683.0
Washington,Allyn,1319.0,1178.0
Washington,Altoona,36.0,26.0
Washington,Amanda Park,63.0,64.0
Washington,Anderson Island,561.0,626.0
Washington,Addy,36.0,73.0
Washington,Bangor Base,2088.0,4248.0
Washington,Barstow,69.0,68.0
Washington,Belfair,2025.0,2410.0
Washington,Bethel,1871.0,1916.0
Washington,Bothell East,5124.0,5558.0
Washington,Bothell West,10407.0,9900.0
Washington,Boulevard Park,1790.0,1933.0
Washington,Barney's Junction,87.0,91.0
Washington,Boyds,17.0,56.0
Washington,Granger,1886.0,1801.0
Washington,North Fort Lewis,2306.0,3395.0
Washington,Friday Harbor,1437.0,1117.0
Washington,Conconully,99.0,104.0
Washington,Bothell,22467.0,22527.0
Washington,Cottage Lake,11839.0,12116.0
Washington,Lake Forest Park,6715.0,6663.0
Washington,North Bend,3288.0,3542.0
Washington,Spokane Valley,47354.0,48716.0
Washington,Carson,1318.0,1385.0
Washington,Colfax,1359.0,1519.0
Washington,Liberty Lake,4992.0,4390.0
Washington,Electric City,447.0,536.0
Washington,LaCrosse,189.0,182.0
Washington,Prescott,139.0,169.0
Washington,Rainier,1125.0,1221.0
Washington,North Yelm,1530.0,1671.0
Washington,Chelan,2140.0,1930.0
Washington,Bryant,965.0,1038.0
Washington,Bunk Foss,1992.0,1880.0
Washington,Danville,51.0,5.0
Washington,Dash Point,542.0,477.0
Washington,Deep River,65.0,94.0
Washington,Disautel,16.0,0.0
Washington,Donald,0.0,0.0
Washington,Duluth,765.0,798.0
Washington,Curlew Lake,217.0,219.0
Washington,Eastmont,10817.0,10869.0
Washington,Fife Heights,1095.0,1238.0
Washington,Fairwood CDP (King County),9578.0,9850.0
Washington,Fairwood CDP (Spokane County),4284.0,4270.0
Washington,Fern Prairie,956.0,1184.0
Washington,Fobes Hill,1515.0,1537.0
Washington,Four Lakes,273.0,209.0
Washington,Enetai,993.0,1117.0
Washington,Buena,543.0,663.0
Washington,Curlew,62.0,50.0
Washington,Cowiche,365.0,502.0
Washington,Burley,1071.0,1048.0
Washington,Canterwood,1532.0,1486.0
Washington,Canyon Creek,1753.0,1767.0
Washington,Cavalero,2640.0,2680.0
Washington,Chain Lake,2345.0,2597.0
Washington,Chelan Falls,15.0,15.0
Washington,Crocker,587.0,593.0
Washington,Chico,1470.0,1370.0
Washington,Clayton,302.0,121.0
Washington,Clear Lake CDP (Pierce County),445.0,495.0
Washington,Clear Lake CDP (Skagit County),463.0,443.0
Washington,Clearview,1730.0,2202.0
Washington,Cliffdell,34.0,87.0
Washington,Clover Creek,3467.0,3435.0
Washington,Clallam Bay,156.0,185.0
Washington,Clarkston,3812.0,3548.0
Washington,Markham,46.0,72.0
Washington,Rock Island,593.0,602.0
Washington,Spanaway,15960.0,16190.0
Washington,Summit,4381.0,4054.0
Washington,Tacoma,105333.0,104770.0
Washington,Geneva,1209.0,1446.0
Washington,Sumas,828.0,929.0
Washington,Cheney,6254.0,5708.0
Washington,Roy,368.0,324.0
Washington,Ocean Park,913.0,782.0
Washington,Benton City,1634.0,1681.0
Washington,Kennewick,39810.0,40394.0
Washington,Burbank,1563.0,1770.0
Washington,Garrett,854.0,595.0
Washington,Kendall,0.0,0.0
Washington,Republic,691.0,649.0
Washington,Darrington,621.0,557.0
Washington,Clinton,526.0,396.0
Washington,Gleed,1357.0,1277.0
Washington,Eatonville,1487.0,1458.0
Washington,Cle Elum,1249.0,1585.0
Washington,Cathlamet,379.0,368.0
Washington,Lacey,25477.0,22375.0
Washington,Carlsborg,338.0,387.0
Washington,River Road,439.0,455.0
Washington,Bingen,303.0,303.0
Washington,McChord AFB,1397.0,1868.0
Washington,Dallesport,845.0,757.0
Washington,Chinook,153.0,136.0
Washington,Quincy,3730.0,3801.0
Washington,Wilson Creek,119.0,96.0
Washington,Cusick,35.0,43.0
Washington,Metaline,66.0,69.0
Washington,Metaline Falls,78.0,109.0
Washington,Maryhill,6.0,34.0
Washington,Almira,139.0,137.0
Washington,Walla Walla East,999.0,930.0
Washington,Birch Bay,4589.0,4448.0
Washington,Terrace Heights,4105.0,4168.0
Washington,Zillah,1509.0,1609.0
Washington,Nile,49.0,67.0
Washington,Long Beach,690.0,741.0
Washington,Chehalis,3535.0,3869.0
Washington,Napavine,856.0,864.0
Washington,Bainbridge Island,12373.0,11687.0
Washington,Alderwood Manor,4842.0,4415.0
Washington,May Creek,342.0,258.0
Washington,Mukilteo,10869.0,10395.0
Washington,Stanwood,3593.0,3380.0
Washington,West Richland,7114.0,7073.0
Washington,Reardan,277.0,307.0
Washington,West Pasco,661.0,817.0
Washington,Esperance,2185.0,2028.0
Washington,Westport,935.0,1156.0
Washington,McCleary,1072.0,1003.0
Washington,Longview,19080.0,18012.0
Washington,Fairfield,256.0,298.0
Washington,Pasco,35053.0,36805.0
Washington,South Bend,839.0,753.0
Washington,Gold Bar,993.0,918.0
Washington,Lake Bosworth,432.0,575.0
Washington,Maltby,6052.0,6298.0
Washington,Tokeland,159.0,132.0
Washington,Granite Falls,1706.0,1869.0
Washington,Lake Stevens,15793.0,15985.0
Washington,Lynnwood,19323.0,18348.0
Washington,Machias,402.0,508.0
Washington,North Marysville,87.0,89.0
Washington,Snohomish,5369.0,4506.0
Washington,Startup,301.0,362.0
Washington,Kalama,1369.0,1188.0
Washington,Nisqually Indian Community,326.0,340.0
Washington,Farmington,46.0,69.0
Washington,Endicott,128.0,180.0
Washington,Mount Vista,4374.0,4329.0
Washington,Wollochet,3474.0,2916.0
Washington,Browns Point,560.0,528.0
Washington,Dollars Corner,372.0,352.0
Washington,Kayak Point,967.0,759.0
Washington,Port Gamble Tribal Community,486.0,445.0
Washington,Mattawa,2072.0,2495.0
Washington,Willapa,101.0,81.0
Washington,Millwood,826.0,860.0
Washington,Glenwood,120.0,106.0
Washington,Quilcene,265.0,215.0
Washington,Olympia,26390.0,24446.0
Washington,Colton,221.0,225.0
Washington,Tekoa,346.0,396.0
Washington,Bucoda,372.0,317.0
Washington,Tieton,803.0,738.0
Washington,Alger,68.0,79.0
Washington,Wilderness Rim,639.0,818.0
Washington,Wauna,1972.0,2351.0
Washington,Southworth,1092.0,981.0
Washington,Stansberry Lake,1433.0,1335.0
Washington,Steptoe,88.0,89.0
Washington,Summit View,3534.0,4087.0
Washington,Sunday Lake,325.0,330.0
Washington,Torboy,25.0,23.0
Washington,Whidbey Island Station,566.0,1364.0
Washington,Swede Heaven,444.0,508.0
Washington,Tanglewilde,3078.0,3503.0
Washington,Twin Lakes,35.0,36.0
Washington,Union,205.0,207.0
Washington,Upper Elochoman,26.0,74.0
Washington,Valley,122.0,42.0
Washington,Vaughn,234.0,318.0
Washington,Tampico,145.0,105.0
Washington,South Creek,1264.0,1452.0
Washington,Marblemount,0.0,0.0
Washington,Bremerton,19003.0,21217.0
Washington,Newport,1064.0,1078.0
Washington,Lake Shore,4079.0,3830.0
Washington,Oakesdale,190.0,257.0
Washington,Fircrest,3485.0,3226.0
Washington,Skokomish,321.0,334.0
Washington,Clyde Hill,1625.0,1670.0
Washington,George,341.0,365.0
Washington,Arlington,10038.0,9116.0
Washington,Town and Country,2317.0,2411.0
Washington,Sprague,226.0,226.0
Washington,Thorp,108.0,138.0
Washington,Elbe,0.0,54.0
Washington,Barberton,3518.0,3423.0
Washington,Othello,3961.0,4019.0
Washington,Buckley,2474.0,2206.0
Washington,Mount Vernon,17165.0,17339.0
Washington,Kittitas,723.0,825.0
Washington,Royal City,722.0,795.0
Washington,Kingston,1245.0,1062.0
Washington,Ellensburg,10354.0,9445.0
Washington,South Cle Elum,298.0,284.0
Washington,Ione,216.0,190.0
Washington,Graham,14065.0,14129.0
Washington,Prairie Ridge,6294.0,6256.0
Washington,Soap Lake,784.0,661.0
Washington,Puyallup,20425.0,19880.0
Washington,Wilkeson,201.0,239.0
Washington,Cherry Grove,398.0,327.0
Washington,Conway,0.0,0.0
Washington,Tumwater,11961.0,10539.0
Washington,Bay View,323.0,336.0
Washington,Hartline,84.0,88.0
Washington,University Place,16735.0,16172.0
Washington,Skamokawa Valley,138.0,166.0
Washington,Sisco Heights,1199.0,1319.0
Washington,Silver Firs,11027.0,11025.0
Washington,Oak Harbor,11521.0,11299.0
Washington,Neah Bay,493.0,539.0
Washington,Naselle,202.0,210.0
Washington,Basin City,446.0,599.0
Washington,Country Homes,3495.0,2559.0
Washington,Camano,8089.0,8338.0
Washington,Langley,702.0,484.0
Washington,Brinnon,354.0,397.0
Washington,Odessa,470.0,476.0
Washington,Fords Prairie,1204.0,1148.0
Washington,Mossyrock,382.0,315.0
Washington,Pe Ell,241.0,290.0
Washington,Everett,52488.0,56453.0
Washington,West Side Highway,3087.0,2790.0
Washington,Sudden Valley,4012.0,3987.0
Washington,Brady,418.0,467.0
Washington,Mesa,225.0,260.0
Washington,Otis Orchards-East Farms,3433.0,3081.0
Washington,Lind,337.0,260.0
Washington,South Wenatchee,621.0,1390.0
Washington,Orting,4140.0,3592.0
Washington,Bell Hill,351.0,386.0
Washington,Blyn,10.0,12.0
Washington,Bickleton,52.0,31.0
Washington,Spokane,110186.0,104618.0
Washington,Mabton,1052.0,1104.0
Washington,Poulsbo,5662.0,4639.0
Washington,East Cathlamet,259.0,304.0
Washington,Harrington,178.0,235.0
Washington,Wilbur,389.0,418.0
Washington,Deming,178.0,49.0
Washington,Marietta-Alderwood,1964.0,1744.0
Washington,Naches,382.0,323.0
Washington,Cohassett Beach,464.0,308.0
Washington,Taholah,296.0,369.0
Washington,Moxee,1925.0,2033.0
Washington,Prairie Heights,2148.0,2108.0
Washington,Puget Island,505.0,331.0
Washington,Purdy,908.0,774.0
Washington,Queets,121.0,117.0
Washington,Qui-nai-elt Village,23.0,36.0
Washington,Raft Island,260.0,170.0
Washington,Porter,110.0,119.0
Washington,Rocky Point,789.0,790.0
Washington,Rosedale,2828.0,1684.0
Washington,Ryderwood,254.0,200.0
Washington,Santiago,20.0,10.0
Washington,Seabeck,508.0,552.0
Washington,Sekiu,41.0,21.0
Washington,Shadow Lake,1071.0,1215.0
Washington,Rosburg,198.0,125.0
Washington,Point Roberts,611.0,580.0
Washington,Pine Grove,62.0,60.0
Washington,Picnic Point,4450.0,4526.0
Washington,Union Gap,2971.0,3171.0
Washington,Wapato,2419.0,2622.0
Washington,Yakima,46960.0,46456.0
Washington,Connell,1887.0,3595.0
Washington,Port Hadlock-Irondale,1740.0,1834.0
Washington,North Lynnwood,11172.0,10436.0
Washington,North Puyallup,835.0,887.0
Washington,Northwest Stanwood,74.0,61.0
Washington,Onalaska,363.0,444.0
Washington,Orient,66.0,69.0
Washington,Outlook,216.0,147.0
Washington,Oyehut,0.0,0.0
Washington,Pacific Beach,285.0,187.0
Washington,Packwood,128.0,187.0
Washington,Parker,34.0,54.0
Washington,Leavenworth,1222.0,1038.0
Washington,Gorst,70.0,152.0
Washington,Sunnyslope,1841.0,1974.0
Washington,Stevenson,742.0,761.0
Washington,Port Angeles East,1676.0,1652.0
Washington,La Conner,472.0,347.0
Washington,Parkwood,3406.0,3294.0
Washington,Midland,4440.0,4768.0
Washington,Battle Ground,10469.0,9463.0
Washington,Finley,2928.0,3056.0
Washington,Warden,1412.0,1332.0
Washington,Marrowstone,507.0,419.0
Washington,White Salmon,1192.0,1293.0
Washington,Ocean City,58.0,166.0
Washington,Krupp,22.0,29.0
Washington,White Swan,533.0,463.0
Washington,Salmon Creek,11039.0,10260.0
Washington,Albion,347.0,369.0
Washington,Everson,1366.0,1275.0
Washington,Winlock,825.0,900.0
Washington,Palouse,460.0,495.0
Washington,Grandview,5554.0,5570.0
Washington,Des Moines,16180.0,15338.0
Washington,Marysville,34379.0,33188.0
Washington,Junction City,0.0,0.0
Washington,Felida,4351.0,3960.0
Washington,Klickitat,196.0,234.0
Washington,Bay Center,91.0,121.0
